time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timeUTC
1607342400,19240.63,19103.98,19110.47,846.35,16235347.34,19234.55,direct,,2020-12-07 21:00:00
1607346000,19257.51,19188.13,19234.55,781.47,15012610.5,19193.89,direct,,2020-12-07 22:00:00
1607349600,19232.35,19110.29,19193.89,1353.39,25945355.48,19209.58,direct,,2020-12-07 23:00:00
1607353200,19260.25,19184.84,19209.58,1122.76,21576416.59,19225.04,direct,,2020-12-08 00:00:00
1607356800,19247.04,19186.83,19225.04,1037.73,19937805.86,19199.0,direct,,2020-12-08 01:00:00
1607360400,19212.92,19148.61,19199.0,889.52,17057098.69,19167.9,direct,,2020-12-08 02:00:00
1607364000,19190.44,18909.97,19167.9,3580.41,68063332.54,18952.59,direct,,2020-12-08 03:00:00
1607367600,19041.22,18922.99,18952.59,1710.48,32468282.71,18973.59,direct,,2020-12-08 04:00:00
1607371200,19061.39,18942.7,18973.59,1092.31,20756890.17,19056.1,direct,,2020-12-08 05:00:00
1607374800,19120.73,19025.73,19056.1,933.29,17803964.08,19082.91,direct,,2020-12-08 06:00:00
1607378400,19127.02,19081.93,19082.91,593.56,11338449.11,19126.98,direct,,2020-12-08 07:00:00
1607382000,19221.83,19089.05,19126.98,1174.04,22512141.29,19181.41,direct,,2020-12-08 08:00:00
1607385600,19236.32,19147.95,19181.41,778.15,14931506.25,19234.44,direct,,2020-12-08 09:00:00
1607389200,19238.75,19162.68,19234.44,725.72,13930422.09,19223.85,direct,,2020-12-08 10:00:00
1607392800,19224.38,19169.07,19223.85,640.28,12281179.03,19186.87,direct,,2020-12-08 11:00:00
1607396400,19199.47,19146.96,19186.87,817.86,15673621.59,19164.0,direct,,2020-12-08 12:00:00
1607400000,19218.84,19160.97,19164.0,617.68,11850054.98,19182.36,direct,,2020-12-08 13:00:00
1607403600,19294.89,19182.36,19182.36,899.02,17279205.58,19294.76,direct,,2020-12-08 14:00:00
1607407200,19295.38,19108.27,19294.76,1184.7,22736089.84,19164.74,direct,,2020-12-08 15:00:00
1607410800,19193.24,19139.98,19164.74,646.42,12385332.03,19153.59,direct,,2020-12-08 16:00:00
1607414400,19167.86,19030.56,19153.59,1297.02,24759445.3,19068.5,direct,,2020-12-08 17:00:00
1607418000,19097.83,18700.03,19068.5,4449.4,83931085.75,18797.5,direct,,2020-12-08 18:00:00
1607421600,18889.0,18721.24,18797.5,2411.33,45436576.58,18819.48,direct,,2020-12-08 19:00:00
1607425200,18877.86,18730.35,18819.48,3276.45,61499173.12,18790.01,direct,,2020-12-08 20:00:00
1607428800,18858.01,18630.89,18790.01,2852.83,53416820.56,18734.65,direct,,2020-12-08 21:00:00
1607432400,18950.34,18734.1,18734.65,1867.45,35243882.45,18931.47,direct,,2020-12-08 22:00:00
1607436000,18976.42,18878.61,18931.47,1408.05,26654469.31,18878.61,direct,,2020-12-08 23:00:00
1607439600,18917.24,18786.62,18878.61,2048.0,38580042.53,18823.86,direct,,2020-12-09 00:00:00
1607443200,18909.33,18765.78,18823.86,1697.25,31984506.59,18840.71,direct,,2020-12-09 01:00:00
1607446800,18935.04,18830.73,18840.71,990.59,18702293.33,18926.16,direct,,2020-12-09 02:00:00
1607450400,18926.51,18823.79,18926.16,1034.47,19517497.55,18825.88,direct,,2020-12-09 03:00:00
1607454000,18885.45,18793.07,18825.88,1091.31,20556419.54,18794.17,direct,,2020-12-09 04:00:00
1607457600,18835.52,18680.95,18794.17,2056.26,38550274.12,18738.27,direct,,2020-12-09 05:00:00
1607461200,18816.28,18694.95,18738.27,1287.67,24159832.18,18777.31,direct,,2020-12-09 06:00:00
1607464800,18835.59,18389.03,18777.31,4423.56,82253858.09,18389.36,direct,,2020-12-09 07:00:00
1607468400,18432.57,18227.31,18389.36,7650.16,140229840.49,18323.52,direct,,2020-12-09 08:00:00
1607472000,18367.77,18177.39,18323.52,4275.38,78132713.9,18180.07,direct,,2020-12-09 09:00:00
1607475600,18318.61,18049.6,18180.07,4093.65,74407340.6,18222.01,direct,,2020-12-09 10:00:00
1607479200,18318.0,18163.22,18222.01,1728.81,31540535.88,18282.98,direct,,2020-12-09 11:00:00
1607482800,18309.15,18231.43,18282.98,1183.14,21628441.55,18301.62,direct,,2020-12-09 12:00:00
1607486400,18306.19,18143.2,18301.62,1097.68,20017051.65,18163.03,direct,,2020-12-09 13:00:00
1607490000,18245.42,18076.1,18163.03,1799.04,32676206.05,18208.39,direct,,2020-12-09 14:00:00
1607493600,18270.03,18164.4,18208.39,1449.58,26424201.25,18216.94,direct,,2020-12-09 15:00:00
1607497200,18241.28,17899.22,18216.94,4119.53,74244452.99,17930.9,direct,,2020-12-09 16:00:00
1607500800,18048.63,17669.15,17930.9,6196.87,110561980.67,17959.95,direct,,2020-12-09 17:00:00
1607504400,18101.05,17923.87,17959.95,2690.57,48473178.68,18047.37,direct,,2020-12-09 18:00:00
1607508000,18242.21,17982.82,18047.37,1838.01,33325597.84,18221.0,direct,,2020-12-09 19:00:00
1607511600,18369.74,18191.86,18221.0,2107.91,38542761.42,18258.17,direct,,2020-12-09 20:00:00
1607515200,18370.67,18226.21,18258.17,1329.86,24335201.68,18245.97,direct,,2020-12-09 21:00:00
1607518800,18491.48,18184.66,18245.97,2441.62,44686877.16,18490.89,direct,,2020-12-09 22:00:00
1607522400,18523.47,18441.0,18490.89,2582.47,47721397.32,18466.22,direct,,2020-12-09 23:00:00
1607526000,18475.78,18297.97,18466.22,2691.3,49406729.54,18348.31,direct,,2020-12-10 00:00:00
1607529600,18390.83,18263.36,18348.31,1756.77,32182783.06,18390.83,direct,,2020-12-10 01:00:00
1607533200,18446.64,18303.78,18390.83,2333.15,42888837.6,18306.65,direct,,2020-12-10 02:00:00
1607536800,18352.74,18174.88,18306.65,1788.02,32652514.25,18203.52,direct,,2020-12-10 03:00:00
1607540400,18290.02,18203.44,18203.52,1114.66,20342282.19,18262.72,direct,,2020-12-10 04:00:00
1607544000,18362.02,18218.01,18262.72,2638.78,48262808.48,18337.24,direct,,2020-12-10 05:00:00
1607547600,18540.94,18322.83,18337.24,2494.11,46007100.18,18519.18,direct,,2020-12-10 06:00:00
1607551200,18605.6,18500.29,18519.18,2332.58,43295745.7,18557.69,direct,,2020-12-10 07:00:00
1607554800,18639.24,18537.55,18557.69,1913.97,35578331.52,18549.92,direct,,2020-12-10 08:00:00
1607558400,18554.32,18429.08,18549.92,1617.6,29896190.3,18442.93,direct,,2020-12-10 09:00:00
1607562000,18495.08,18337.74,18442.93,1285.66,23674974.22,18433.43,direct,,2020-12-10 10:00:00
1607565600,18487.37,18361.52,18433.43,1073.54,19779638.24,18392.26,direct,,2020-12-10 11:00:00
1607569200,18477.49,18360.03,18392.26,907.28,16726326.35,18406.47,direct,,2020-12-10 12:00:00
1607572800,18494.1,18397.82,18406.47,872.1,16090797.26,18416.22,direct,,2020-12-10 13:00:00
1607576400,18419.18,18317.15,18416.22,755.15,13869958.71,18372.45,direct,,2020-12-10 14:00:00
1607580000,18433.74,18295.31,18372.45,905.25,16610869.77,18310.15,direct,,2020-12-10 15:00:00
1607583600,18392.56,18301.35,18310.15,593.78,10900658.93,18348.96,direct,,2020-12-10 16:00:00
1607587200,18469.04,18336.29,18348.96,1004.3,18508177.6,18445.37,direct,,2020-12-10 17:00:00
1607590800,18482.46,18236.26,18445.37,1484.8,27271702.58,18246.66,direct,,2020-12-10 18:00:00
1607594400,18284.53,18127.65,18246.66,2369.24,43112609.55,18146.4,direct,,2020-12-10 19:00:00
1607598000,18251.56,18127.88,18146.4,1299.3,23627185.28,18194.34,direct,,2020-12-10 20:00:00
1607601600,18286.68,18171.63,18194.34,1319.74,24067299.55,18212.0,direct,,2020-12-10 21:00:00
1607605200,18238.69,18049.31,18212.0,3142.93,56980620.3,18224.51,direct,,2020-12-10 22:00:00
1607608800,18236.34,18040.92,18224.51,2815.7,50951426.18,18075.68,direct,,2020-12-10 23:00:00
1607612400,18140.31,17920.56,18075.68,3259.82,58754537.41,18133.16,direct,,2020-12-11 00:00:00
1607616000,18220.82,18103.5,18133.16,1716.44,31171578.08,18180.15,direct,,2020-12-11 01:00:00
1607619600,18214.73,18082.28,18180.15,1592.16,28899797.83,18210.95,direct,,2020-12-11 02:00:00
1607623200,18317.95,18200.29,18210.95,2003.11,36579781.7,18275.48,direct,,2020-12-11 03:00:00
1607626800,18398.47,18230.49,18275.48,2007.1,36772771.72,18395.91,direct,,2020-12-11 04:00:00
1607630400,18427.86,18352.06,18395.91,2106.45,38757666.22,18370.24,direct,,2020-12-11 05:00:00
1607634000,18403.92,18323.07,18370.24,977.78,17970304.51,18352.8,direct,,2020-12-11 06:00:00
1607637600,18398.87,18310.07,18352.8,1104.99,20265993.72,18334.56,direct,,2020-12-11 07:00:00
1607641200,18382.65,18232.08,18334.56,1286.75,23561896.07,18250.47,direct,,2020-12-11 08:00:00
1607644800,18295.1,17962.01,18250.47,2864.81,51861795.27,18024.57,direct,,2020-12-11 09:00:00
1607648400,18077.22,17812.35,18024.57,4052.01,72618706.04,17903.46,direct,,2020-12-11 10:00:00
1607652000,18038.72,17809.8,17903.46,2553.54,45766016.46,17809.84,direct,,2020-12-11 11:00:00
1607655600,17996.03,17739.94,17809.84,2505.7,44781887.3,17992.72,direct,,2020-12-11 12:00:00
1607659200,18041.05,17937.37,17992.72,1013.46,18224585.56,17968.4,direct,,2020-12-11 13:00:00
1607662800,18022.27,17845.11,17968.4,1159.17,20778187.6,17904.08,direct,,2020-12-11 14:00:00
1607666400,17970.1,17827.38,17904.08,1012.28,18139934.25,17928.85,direct,,2020-12-11 15:00:00
1607670000,17944.11,17711.48,17928.85,2161.83,38463636.97,17817.22,direct,,2020-12-11 16:00:00
1607673600,17992.89,17807.64,17817.22,1848.23,33060929.7,17890.62,direct,,2020-12-11 17:00:00
1607677200,17899.86,17736.21,17890.62,1823.66,32465261.87,17808.4,direct,,2020-12-11 18:00:00
1607680800,17860.31,17609.03,17808.4,3267.9,57916001.4,17751.85,direct,,2020-12-11 19:00:00
1607684400,17752.32,17598.13,17751.85,2439.79,43104426.42,17649.67,direct,,2020-12-11 20:00:00
1607688000,17908.31,17623.01,17649.67,1973.71,35097815.95,17865.51,direct,,2020-12-11 21:00:00
1607691600,17987.42,17831.78,17865.51,1848.73,33107882.62,17976.59,direct,,2020-12-11 22:00:00
1607695200,18072.94,17911.0,17976.59,2196.41,39501368.57,18062.71,direct,,2020-12-11 23:00:00
1607698800,18132.02,18036.14,18062.71,1651.97,29854066.34,18111.41,direct,,2020-12-12 00:00:00
1607702400,18113.54,17953.63,18111.41,1400.63,25235863.88,17978.08,direct,,2020-12-12 01:00:00
1607706000,18002.84,17876.62,17978.08,1927.58,34601549.65,17996.54,direct,,2020-12-12 02:00:00
1607709600,18049.89,17948.14,17996.54,1169.31,21039803.77,18047.43,direct,,2020-12-12 03:00:00
1607713200,18091.64,17971.07,18047.43,1230.83,22212441.02,17980.19,direct,,2020-12-12 04:00:00
1607716800,18057.99,17929.19,17980.19,1153.31,20726246.72,17981.3,direct,,2020-12-12 05:00:00
1607720400,18123.73,17960.32,17981.3,1354.55,24442913.55,18105.13,direct,,2020-12-12 06:00:00
1607724000,18180.61,18078.85,18105.13,1399.9,25403366.32,18135.06,direct,,2020-12-12 07:00:00
1607727600,18149.32,18027.83,18135.06,1156.86,20914200.55,18034.86,direct,,2020-12-12 08:00:00
1607731200,18367.66,18033.05,18034.86,2886.75,52589358.06,18349.27,direct,,2020-12-12 09:00:00
1607734800,18375.91,18284.22,18349.27,1197.54,21943232.93,18301.08,direct,,2020-12-12 10:00:00
1607738400,18358.89,18295.59,18301.08,764.54,14008135.35,18321.34,direct,,2020-12-12 11:00:00
1607742000,18343.19,18283.67,18321.34,634.75,11617039.07,18290.0,direct,,2020-12-12 12:00:00
1607745600,18395.41,18272.36,18290.0,697.26,12784167.27,18377.08,direct,,2020-12-12 13:00:00
1607749200,18397.16,18323.06,18377.08,590.02,10828787.06,18331.85,direct,,2020-12-12 14:00:00
1607752800,18370.9,18300.64,18331.85,581.23,10653349.95,18316.8,direct,,2020-12-12 15:00:00
1607756400,18410.29,18316.76,18316.8,780.18,14326553.71,18395.0,direct,,2020-12-12 16:00:00
1607760000,18459.5,18340.93,18395.0,1193.77,21963654.55,18388.14,direct,,2020-12-12 17:00:00
1607763600,18479.19,18359.39,18388.14,585.93,10801264.19,18437.73,direct,,2020-12-12 18:00:00
1607767200,18459.78,18378.64,18437.73,488.39,8995839.57,18391.83,direct,,2020-12-12 19:00:00
1607770800,18512.46,18381.33,18391.83,689.44,12733502.42,18509.6,direct,,2020-12-12 20:00:00
1607774400,18527.98,18436.49,18509.6,614.74,11359618.16,18450.21,direct,,2020-12-12 21:00:00
1607778000,18451.42,18400.45,18450.21,723.37,13334286.13,18412.69,direct,,2020-12-12 22:00:00
1607781600,18478.84,18335.57,18412.69,1025.84,18883582.75,18383.25,direct,,2020-12-12 23:00:00
1607785200,18447.26,18333.18,18383.25,730.31,13435554.86,18411.79,direct,,2020-12-13 00:00:00
1607788800,18454.5,18382.66,18411.79,851.17,15680367.65,18409.28,direct,,2020-12-13 01:00:00
1607792400,18516.83,18393.36,18409.28,894.8,16515389.48,18496.87,direct,,2020-12-13 02:00:00
1607796000,18740.98,18496.87,18496.87,3362.38,62759537.43,18699.22,direct,,2020-12-13 03:00:00
1607799600,18850.97,18699.22,18699.22,2137.08,40132218.29,18810.23,direct,,2020-12-13 04:00:00
1607803200,18848.57,18758.9,18810.23,1165.1,21908656.41,18781.38,direct,,2020-12-13 05:00:00
1607806800,18844.76,18750.8,18781.38,950.91,17877924.72,18805.7,direct,,2020-12-13 06:00:00
1607810400,18948.78,18776.98,18805.7,1571.6,29660153.74,18883.89,direct,,2020-12-13 07:00:00
1607814000,18887.35,18790.82,18883.89,1033.27,19447361.74,18814.98,direct,,2020-12-13 08:00:00
1607817600,18877.64,18733.67,18814.98,1088.03,20466902.42,18770.0,direct,,2020-12-13 09:00:00
1607821200,18815.87,18734.12,18770.0,665.27,12499406.3,18807.38,direct,,2020-12-13 10:00:00
1607824800,18840.11,18773.48,18807.38,622.32,11703155.43,18824.26,direct,,2020-12-13 11:00:00
1607828400,18840.56,18783.65,18824.26,705.72,13260758.74,18795.19,direct,,2020-12-13 12:00:00
1607832000,18888.33,18788.11,18795.19,661.72,12475658.91,18860.52,direct,,2020-12-13 13:00:00
1607835600,18945.35,18853.14,18860.52,1112.9,21030373.85,18862.61,direct,,2020-12-13 14:00:00
1607839200,18988.59,18862.61,18862.61,1064.46,20160778.33,18981.91,direct,,2020-12-13 15:00:00
1607842800,19271.06,18981.89,18981.91,4572.55,87521061.82,19245.59,direct,,2020-12-13 16:00:00
1607846400,19293.59,19180.74,19245.59,1601.76,30814804.38,19246.09,direct,,2020-12-13 17:00:00
1607850000,19296.68,19189.1,19246.09,872.52,16784083.15,19260.45,direct,,2020-12-13 18:00:00
1607853600,19358.05,19257.26,19260.45,2087.56,40327113.51,19283.63,direct,,2020-12-13 19:00:00
1607857200,19344.38,19218.54,19283.63,1050.29,20255556.49,19322.61,direct,,2020-12-13 20:00:00
1607860800,19399.95,19277.91,19322.61,2080.68,40283204.11,19350.31,direct,,2020-12-13 21:00:00
1607864400,19414.65,19302.89,19350.31,1399.12,27075439.55,19327.81,direct,,2020-12-13 22:00:00
1607868000,19361.88,19287.98,19327.81,921.64,17798231.59,19301.67,direct,,2020-12-13 23:00:00
1607871600,19336.64,19104.21,19301.67,2118.72,40660052.86,19215.35,direct,,2020-12-14 00:00:00
1607875200,19377.88,19215.35,19215.35,1881.99,36369364.12,19325.94,direct,,2020-12-14 01:00:00
1607878800,19331.34,19203.43,19325.94,983.59,18943813.09,19265.42,direct,,2020-12-14 02:00:00
1607882400,19266.24,19176.91,19265.42,810.81,15575250.38,19181.69,direct,,2020-12-14 03:00:00
1607886000,19221.5,19162.04,19181.69,704.95,13524922.23,19184.36,direct,,2020-12-14 04:00:00
1607889600,19184.36,19111.98,19184.36,895.65,17147417.23,19154.58,direct,,2020-12-14 05:00:00
1607893200,19218.56,19146.97,19154.58,601.41,11534883.38,19183.26,direct,,2020-12-14 06:00:00
1607896800,19185.27,18992.38,19183.26,1503.91,28659202.02,19109.68,direct,,2020-12-14 07:00:00
1607900400,19213.89,19091.26,19109.68,895.31,17150383.67,19169.05,direct,,2020-12-14 08:00:00
1607904000,19169.05,19001.22,19169.05,1001.3,19092604.99,19050.12,direct,,2020-12-14 09:00:00
1607907600,19106.35,19015.84,19050.12,813.02,15507455.69,19087.52,direct,,2020-12-14 10:00:00
1607911200,19302.44,19058.71,19087.52,1291.45,24793283.87,19297.0,direct,,2020-12-14 11:00:00
1607914800,19334.44,19236.03,19297.0,1156.18,22296814.51,19264.15,direct,,2020-12-14 12:00:00
1607918400,19279.8,19057.75,19264.15,1419.89,27170549.67,19129.39,direct,,2020-12-14 13:00:00
1607922000,19129.39,19043.0,19129.39,614.18,11718492.73,19088.33,direct,,2020-12-14 14:00:00
1607925600,19205.71,19087.95,19088.33,648.54,12413002.49,19205.71,direct,,2020-12-14 15:00:00
1607929200,19208.85,19107.71,19205.71,583.73,11184626.26,19157.47,direct,,2020-12-14 16:00:00
1607932800,19247.76,19143.98,19157.47,1050.74,20180381.2,19232.1,direct,,2020-12-14 17:00:00
1607936400,19261.36,19131.06,19232.1,758.73,14557611.48,19181.54,direct,,2020-12-14 18:00:00
1607940000,19209.98,19062.16,19181.54,1147.62,21974259.96,19093.37,direct,,2020-12-14 19:00:00
1607943600,19138.08,19053.99,19093.37,950.15,18143365.69,19102.86,direct,,2020-12-14 20:00:00
1607947200,19134.91,19040.17,19102.86,788.26,15042932.06,19108.81,direct,,2020-12-14 21:00:00
1607950800,19192.59,19064.91,19108.81,1065.01,20386976.84,19178.79,direct,,2020-12-14 22:00:00
1607954400,19219.59,19093.63,19178.79,1089.05,20855231.69,19216.07,direct,,2020-12-14 23:00:00
1607958000,19294.94,19179.61,19216.07,1676.27,32251412.94,19194.47,direct,,2020-12-15 00:00:00
1607961600,19225.08,19121.27,19194.47,1229.41,23554616.08,19151.57,direct,,2020-12-15 01:00:00
1607965200,19163.28,19122.97,19151.57,759.64,14539066.25,19135.82,direct,,2020-12-15 02:00:00
1607968800,19223.31,19135.56,19135.82,898.42,17235711.16,19223.31,direct,,2020-12-15 03:00:00
1607972400,19223.31,19163.14,19223.31,719.89,13811570.42,19173.33,direct,,2020-12-15 04:00:00
1607976000,19208.47,19135.46,19173.33,704.48,13503250.86,19204.68,direct,,2020-12-15 05:00:00
1607979600,19211.78,19156.86,19204.68,1006.44,19309427.33,19197.69,direct,,2020-12-15 06:00:00
1607983200,19288.44,19189.96,19197.69,851.88,16388926.14,19288.44,direct,,2020-12-15 07:00:00
1607986800,19339.6,19235.29,19288.44,1603.43,30929529.58,19274.69,direct,,2020-12-15 08:00:00
1607990400,19392.21,19250.87,19274.69,1515.39,29297969.48,19392.21,direct,,2020-12-15 09:00:00
1607994000,19469.95,19326.26,19392.21,2067.89,40131396.35,19454.63,direct,,2020-12-15 10:00:00
1607997600,19553.03,19446.22,19454.63,3308.85,64560872.5,19450.68,direct,,2020-12-15 11:00:00
1608001200,19492.3,19417.88,19450.68,1200.71,23363616.38,19476.63,direct,,2020-12-15 12:00:00
1608004800,19484.86,19175.99,19476.63,1997.8,38585126.64,19187.86,direct,,2020-12-15 13:00:00
1608008400,19249.35,19060.06,19187.86,2455.55,46987260.29,19135.65,direct,,2020-12-15 14:00:00
1608012000,19209.67,19105.89,19135.65,1159.84,22224226.21,19190.51,direct,,2020-12-15 15:00:00
1608015600,19220.97,19162.14,19190.51,909.95,17462558.05,19195.37,direct,,2020-12-15 16:00:00
1608019200,19222.97,19113.0,19195.37,1118.59,21444361.68,19142.67,direct,,2020-12-15 17:00:00
1608022800,19211.3,19083.2,19142.67,1344.35,25736977.62,19192.53,direct,,2020-12-15 18:00:00
1608026400,19354.75,19124.61,19192.53,1747.87,33637809.02,19318.47,direct,,2020-12-15 19:00:00
1608030000,19341.51,19256.5,19318.47,1170.2,22574542.23,19306.84,direct,,2020-12-15 20:00:00
1608033600,19382.66,19275.05,19306.84,1251.03,24161479.57,19297.15,direct,,2020-12-15 21:00:00
1608037200,19346.03,19270.93,19297.15,1090.99,21062660.75,19346.03,direct,,2020-12-15 22:00:00
1608040800,19427.92,19261.43,19346.03,2747.35,53133638.78,19344.44,direct,,2020-12-15 23:00:00
1608044400,19435.26,19343.59,19344.44,1962.02,38060156.9,19412.23,direct,,2020-12-16 00:00:00
1608048000,19430.64,19342.26,19412.23,1895.9,36740224.93,19364.9,direct,,2020-12-16 01:00:00
1608051600,19424.13,19361.2,19364.9,1564.4,30346399.07,19405.92,direct,,2020-12-16 02:00:00
1608055200,19546.59,19397.61,19405.92,3858.89,75303129.97,19536.39,direct,,2020-12-16 03:00:00
1608058800,19552.89,19482.06,19536.39,2090.28,40800438.06,19543.01,direct,,2020-12-16 04:00:00
1608062400,19553.23,19482.07,19543.01,1422.22,27748964.35,19505.07,direct,,2020-12-16 05:00:00
1608066000,19521.43,19380.13,19505.07,2370.14,46045557.8,19425.28,direct,,2020-12-16 06:00:00
1608069600,19490.52,19389.8,19425.28,943.97,18350031.41,19474.0,direct,,2020-12-16 07:00:00
1608073200,19479.02,19359.84,19474.0,1137.23,22079892.0,19441.96,direct,,2020-12-16 08:00:00
1608076800,19458.56,19299.86,19441.96,1511.58,29268993.07,19379.19,direct,,2020-12-16 09:00:00
1608080400,19428.81,19332.65,19379.19,1511.79,29296066.03,19402.02,direct,,2020-12-16 10:00:00
1608084000,19496.9,19402.01,19402.02,1210.74,23546068.2,19457.6,direct,,2020-12-16 11:00:00
1608087600,19466.15,19338.89,19457.6,1336.92,25913143.84,19363.47,direct,,2020-12-16 12:00:00
1608091200,19398.46,19320.04,19363.47,637.03,12329964.97,19370.43,direct,,2020-12-16 13:00:00
1608094800,19426.84,19347.9,19370.43,576.76,11180862.32,19381.13,direct,,2020-12-16 14:00:00
1608098400,19453.28,19355.17,19381.13,835.08,16209952.71,19436.75,direct,,2020-12-16 15:00:00
1608102000,19458.27,19408.93,19436.75,608.23,11810558.72,19433.33,direct,,2020-12-16 16:00:00
1608105600,19483.29,19386.97,19433.33,862.48,16761334.95,19480.41,direct,,2020-12-16 17:00:00
1608109200,19526.2,19428.14,19480.41,959.57,18682377.8,19520.11,direct,,2020-12-16 18:00:00
1608112800,19790.84,19499.06,19520.11,5501.86,108211920.15,19783.44,direct,,2020-12-16 19:00:00
1608116400,19847.99,19668.01,19783.44,3097.51,61224904.75,19746.16,direct,,2020-12-16 20:00:00
1608120000,19884.04,19699.61,19746.16,3285.53,65125603.61,19769.29,direct,,2020-12-16 21:00:00
1608123600,20384.02,19768.65,19769.29,12047.33,242492114.18,20340.63,direct,,2020-12-16 22:00:00
1608127200,20772.16,20215.56,20340.63,14256.72,292898935.63,20710.54,direct,,2020-12-16 23:00:00
1608130800,20747.89,20570.26,20710.54,7525.77,155524409.86,20669.15,direct,,2020-12-17 00:00:00
1608134400,20864.35,20658.92,20669.15,7795.19,161830695.16,20862.63,direct,,2020-12-17 01:00:00
1608138000,20869.36,20598.51,20862.63,5641.41,116745287.31,20649.61,direct,,2020-12-17 02:00:00
1608141600,20753.27,20566.71,20649.61,3299.13,68208272.36,20600.24,direct,,2020-12-17 03:00:00
1608145200,20779.51,20568.86,20600.24,2486.95,51431665.31,20753.57,direct,,2020-12-17 04:00:00
1608148800,20848.69,20749.91,20753.57,3351.28,69733001.61,20819.49,direct,,2020-12-17 05:00:00
1608152400,21284.02,20743.57,20819.49,6618.08,139071941.43,21188.39,direct,,2020-12-17 06:00:00
1608156000,21442.92,21187.81,21188.39,5499.37,117228527.28,21389.45,direct,,2020-12-17 07:00:00
1608159600,21527.36,21217.44,21389.45,4918.45,105114893.29,21352.13,direct,,2020-12-17 08:00:00
1608163200,21406.23,21240.41,21352.13,3008.63,64167289.58,21401.4,direct,,2020-12-17 09:00:00
1608166800,21841.03,21401.4,21401.4,5698.53,123500678.56,21730.59,direct,,2020-12-17 10:00:00
1608170400,21978.92,21642.38,21730.59,4393.96,95988556.59,21917.0,direct,,2020-12-17 11:00:00
1608174000,22155.34,21719.4,21917.0,6738.28,147733367.73,21748.83,direct,,2020-12-17 12:00:00
1608177600,21889.42,21731.12,21748.83,1984.68,43297795.32,21786.81,direct,,2020-12-17 13:00:00
1608181200,22285.91,21785.4,21786.81,3331.01,73388160.22,22266.56,direct,,2020-12-17 14:00:00
1608184800,22345.82,22041.09,22266.56,3795.19,84114676.17,22168.55,direct,,2020-12-17 15:00:00
1608188400,22459.99,22098.96,22168.55,3460.39,77179143.71,22455.69,direct,,2020-12-17 16:00:00
1608192000,22937.94,22404.67,22455.69,7186.57,163040351.4,22886.5,direct,,2020-12-17 17:00:00
1608195600,23671.98,22293.47,22886.5,17423.12,400216026.06,22644.82,direct,,2020-12-17 18:00:00
1608199200,22895.09,22404.59,22644.82,5648.08,127957517.15,22606.11,direct,,2020-12-17 19:00:00
1608202800,22799.31,22523.58,22606.11,2889.27,65496987.6,22747.57,direct,,2020-12-17 20:00:00
1608206400,23157.94,22591.33,22747.57,3690.08,84278397.31,23136.91,direct,,2020-12-17 21:00:00
1608210000,23329.28,22702.32,23136.91,6962.18,160742298.38,22814.12,direct,,2020-12-17 22:00:00
1608213600,23265.91,22725.05,22814.12,7256.4,167409488.3,23097.99,direct,,2020-12-17 23:00:00
1608217200,23370.81,22942.42,23097.99,5805.72,134303721.94,23340.99,direct,,2020-12-18 00:00:00
1608220800,23635.57,23217.76,23340.99,7907.25,185904748.2,23615.17,direct,,2020-12-18 01:00:00
1608224400,23698.98,23043.13,23615.17,7885.57,185306902.15,23043.13,direct,,2020-12-18 02:00:00
1608228000,23288.74,22480.03,23043.13,11982.33,274976556.31,23254.36,direct,,2020-12-18 03:00:00
1608231600,23502.45,22814.38,23254.36,6936.28,160817854.68,22905.15,direct,,2020-12-18 04:00:00
1608235200,23088.32,22306.99,22905.15,7215.12,163614331.53,22786.74,direct,,2020-12-18 05:00:00
1608238800,22834.15,22401.71,22786.74,3885.05,87939964.32,22773.0,direct,,2020-12-18 06:00:00
1608242400,23075.92,22760.34,22773.0,2559.64,58625522.77,22974.28,direct,,2020-12-18 07:00:00
1608246000,23001.25,22590.97,22974.28,2839.76,64654131.96,22822.17,direct,,2020-12-18 08:00:00
1608249600,22845.88,22474.97,22822.17,2784.43,63123063.91,22765.59,direct,,2020-12-18 09:00:00
1608253200,23138.97,22643.88,22765.59,3110.01,71440250.43,22997.3,direct,,2020-12-18 10:00:00
1608256800,23245.34,22945.68,22997.3,2760.94,63801173.85,23006.54,direct,,2020-12-18 11:00:00
1608260400,23038.62,22781.27,23006.54,2200.2,50377366.41,22820.73,direct,,2020-12-18 12:00:00
1608264000,22972.68,22783.24,22820.73,1650.72,37725729.67,22876.32,direct,,2020-12-18 13:00:00
1608267600,23029.52,22851.89,22876.32,1653.47,37943930.66,22954.98,direct,,2020-12-18 14:00:00
1608271200,23161.22,22882.78,22954.98,1919.12,44126046.64,22984.83,direct,,2020-12-18 15:00:00
1608274800,23055.14,22839.72,22984.83,2063.34,47324959.53,23040.15,direct,,2020-12-18 16:00:00
1608278400,23271.54,22940.54,23040.15,2638.77,60966045.85,23106.98,direct,,2020-12-18 17:00:00
1608282000,23198.88,23017.77,23106.98,1721.0,39748089.97,23198.88,direct,,2020-12-18 18:00:00
1608285600,23211.02,22930.86,23198.88,2775.23,63880565.95,22950.04,direct,,2020-12-18 19:00:00
1608289200,22950.4,22741.92,22950.04,3045.0,69514349.52,22857.9,direct,,2020-12-18 20:00:00
